id,voc_type_cd,voc_type_nm,voc_cnt,day_cnt
E1031451,5,변경/조회,1,1
E1031452,6,청구 수/미납,1,1
E1031453,12,업무협조,1,1
E1031454,6,청구 수/미납,1,1
E1031455,2,개통,1,1
E1031456,9,해지,1,1
E1031457,9,해지,1,1
E1031458,6,청구 수/미납,1,1
E1031459,9,해지,1,1
E1031460,3,채널,1,1
E1031460,10,혜택,1,1
E1031461,1,가입,1,1
E1031462,8,품질,1,1
E1031462,12,업무협조,1,1
E1031463,6,청구 수/미납,1,1
E1031463,9,해지,1,1
E1031463,10,혜택,1,1
E1031463,12,업무협조,4,3
E1031464,5,변경/조회,1,1
E1031464,12,업무협조,1,1
E1031465,9,해지,1,1
E1031466,9,해지,1,1
E1031467,3,채널,2,1
E1031468,6,청구 수/미납,1,1
E1031469,4,이용,1,1
E1031469,7,AS,1,1
E1031470,4,이용,1,1
E1031470,6,청구 수/미납,1,1
E1031471,1,가입,1,1
E1031471,12,업무협조,1,1
E1031472,6,청구 수/미납,1,1
E1031473,9,해지,1,1
E1031474,5,변경/조회,1,1
E1031474,8,품질,1,1
E1031474,12,업무협조,1,1
E1031475,5,변경/조회,1,1
E1031475,9,해지,1,1
E1031476,9,해지,1,1
E1031476,12,업무협조,1,1
E1031477,4,이용,1,1
E1031478,5,변경/조회,1,1
E1031479,4,이용,1,1
E1031479,5,변경/조회,1,1
E1031480,7,AS,2,1
E1031480,8,품질,1,1
E1031481,8,품질,1,1
E1031482,1,가입,2,2
E1031482,5,변경/조회,4,3
E1031482,6,청구 수/미납,2,2
E1031482,9,해지,1,1
E1031482,12,업무협조,2,2
E1031483,5,변경/조회,1,1
E1031484,1,가입,1,1
E1031485,1,가입,1,1
E1031486,1,가입,1,1
E1031487,3,채널,1,1
E1031488,6,청구 수/미납,1,1
E1031489,10,혜택,1,1
E1031490,6,청구 수/미납,1,1
E1031491,6,청구 수/미납,1,1
E1031492,6,청구 수/미납,1,1
E1031492,9,해지,1,1
E1031492,12,업무협조,1,1
E1031493,9,해지,1,1
E1031494,7,AS,1,1
E1031494,9,해지,1,1
E1031495,3,채널,1,1
E1031496,6,청구 수/미납,2,2
E1031497,6,청구 수/미납,1,1
E1031498,6,청구 수/미납,1,1
E1031499,6,청구 수/미납,1,1
E1031500,6,청구 수/미납,1,1
E1031500,12,업무협조,1,1
E1031501,1,가입,1,1
E1031502,6,청구 수/미납,1,1
E1031503,5,변경/조회,1,1
E1031504,9,해지,2,2
E1031505,4,이용,1,1
E1031506,6,청구 수/미납,1,1
E1031507,4,이용,2,2
E1031508,9,해지,1,1
E1031509,6,청구 수/미납,1,1
E1031509,9,해지,1,1
E1031510,12,업무협조,1,1
E1031511,8,품질,1,1
E1031512,7,AS,5,3
E1031512,8,품질,2,2
E1031513,4,이용,1,1
E1031513,5,변경/조회,1,1
E1031514,9,해지,1,1
E1031515,1,가입,1,1
E1031515,6,청구 수/미납,1,1
E1031515,12,업무협조,1,1
E1031516,3,채널,1,1
E1031517,12,업무협조,1,1
E1031518,5,변경/조회,1,1
E1031518,9,해지,1,1
E1031519,5,변경/조회,1,1
E1031520,5,변경/조회,1,1
E1031521,1,가입,1,1
E1031522,5,변경/조회,1,1
E1031523,4,이용,2,1
E1031524,8,품질,1,1
E1031524,12,업무협조,1,1
E1031525,3,채널,1,1
E1031525,12,업무협조,1,1
E1031526,9,해지,1,1
E1031527,3,채널,1,1
E1031527,12,업무협조,2,1
E1031528,6,청구 수/미납,1,1
E1031529,1,가입,1,1
E1031530,9,해지,1,1
E1031531,3,채널,1,1
E1031531,9,해지,2,2
E1031531,12,업무협조,2,2
E1031532,9,해지,2,1
E1031533,7,AS,1,1
E1031534,5,변경/조회,1,1
E1031535,9,해지,2,2
E1031536,12,업무협조,1,1
E1031537,6,청구 수/미납,1,1
E1031537,12,업무협조,1,1
E1031538,9,해지,1,1
E1031539,5,변경/조회,1,1
E1031540,3,채널,3,1
E1031541,1,가입,1,1
E1031542,9,해지,1,1
E1031543,4,이용,1,1
E1031543,5,변경/조회,1,1
E1031543,8,품질,1,1
E1031543,9,해지,1,1
E1031543,12,업무협조,1,1
E1031544,6,청구 수/미납,1,1
E1031544,9,해지,1,1
E1031545,9,해지,2,1
E1031546,12,업무협조,1,1
E1031547,6,청구 수/미납,2,2
E1031548,5,변경/조회,1,1
E1031549,6,청구 수/미납,1,1
E1031550,5,변경/조회,1,1
E1031550,12,업무협조,1,1
E1031551,5,변경/조회,1,1
E1031552,6,청구 수/미납,2,1
E1031552,12,업무협조,1,1
E1031553,12,업무협조,1,1
E1031554,5,변경/조회,1,1
E1031555,6,청구 수/미납,2,2
E1031555,7,AS,1,1
E1031555,8,품질,1,1
E1031556,7,AS,1,1
E1031556,8,품질,2,2
E1031557,1,가입,1,1
E1031557,3,채널,4,3
E1031557,5,변경/조회,2,2
E1031558,9,해지,1,1
E1031559,5,변경/조회,1,1
E1031560,9,해지,1,1
E1031561,4,이용,1,1
E1031562,6,청구 수/미납,1,1
E1031563,9,해지,1,1
E1031564,9,해지,1,1
E1031565,4,이용,1,1
E1031566,4,이용,1,1
E1031567,10,혜택,1,1
E1031568,6,청구 수/미납,1,1
E1031568,9,해지,1,1
E1031568,12,업무협조,1,1
E1031569,9,해지,1,1
E1031570,12,업무협조,2,2
E1031571,7,AS,1,1
E1031571,8,품질,1,1
E1031572,5,변경/조회,1,1
E1031572,12,업무협조,1,1
E1031573,12,업무협조,1,1
E1031574,6,청구 수/미납,1,1
E1031575,6,청구 수/미납,1,1
E1031576,3,채널,1,1
E1031576,4,이용,1,1
E1031577,1,가입,1,1
E1031578,1,가입,1,1
E1031579,6,청구 수/미납,1,1
E1031580,9,해지,1,1
E1031581,9,해지,1,1
E1031582,1,가입,1,1
E1031582,5,변경/조회,1,1
E1031582,12,업무협조,2,1
E1031583,9,해지,1,1
E1031584,1,가입,1,1
E1031585,4,이용,2,2
E1031585,12,업무협조,1,1
E1031586,6,청구 수/미납,1,1
E1031587,6,청구 수/미납,2,1
E1031588,8,품질,1,1
E1031589,1,가입,1,1
E1031589,4,이용,1,1
E1031589,5,변경/조회,1,1
E1031589,9,해지,1,1
E1031589,12,업무협조,1,1
E1031590,4,이용,1,1
E1031590,8,품질,1,1
E1031590,10,혜택,1,1
E1031590,12,업무협조,1,1
E1031591,1,가입,1,1
E1031592,4,이용,1,1
E1031593,5,변경/조회,1,1
E1031593,9,해지,1,1
E1031593,12,업무협조,1,1
E1031594,9,해지,1,1
E1031595,4,이용,1,1
E1031595,12,업무협조,1,1
E1031596,9,해지,1,1
E1031596,12,업무협조,1,1
E1031597,9,해지,1,1
E1031598,5,변경/조회,1,1
E1031599,4,이용,1,1
E1031600,4,이용,1,1
E1031601,5,변경/조회,1,1
E1031601,7,AS,1,1
E1031601,8,품질,1,1
E1031602,4,이용,1,1
E1031602,5,변경/조회,3,2
E1031603,6,청구 수/미납,2,1
E1031603,12,업무협조,1,1
E1031604,6,청구 수/미납,1,1
E1031605,4,이용,1,1
E1031606,6,청구 수/미납,1,1
E1031606,12,업무협조,1,1
E1031607,5,변경/조회,1,1
E1031608,2,개통,1,1
E1031609,5,변경/조회,1,1
E1031609,6,청구 수/미납,1,1
E1031610,9,해지,1,1
E1031611,9,해지,1,1
E1031612,9,해지,1,1
E1031613,9,해지,1,1
E1031614,4,이용,2,1
E1031615,4,이용,1,1
E1031615,6,청구 수/미납,1,1
E1031616,7,AS,1,1
E1031617,5,변경/조회,1,1
E1031618,5,변경/조회,2,1
E1031618,12,업무협조,1,1
E1031619,12,업무협조,3,3
E1031620,5,변경/조회,1,1
E1031620,9,해지,2,2
E1031620,12,업무협조,1,1
E1031621,1,가입,1,1
E1031621,3,채널,4,3
E1031621,8,품질,2,2
E1031621,12,업무협조,5,4
E1031622,3,채널,1,1
E1031623,8,품질,1,1
E1031624,3,채널,1,1
E1031625,5,변경/조회,1,1
E1031626,4,이용,1,1
E1031627,9,해지,2,2
E1031628,9,해지,3,2
E1031629,9,해지,2,2
E1031630,9,해지,1,1
E1031631,4,이용,1,1
E1031631,5,변경/조회,1,1
E1031632,8,품질,1,1
E1031633,12,업무협조,2,1
E1031634,10,혜택,1,1
E1031635,9,해지,1,1
E1031636,9,해지,1,1
E1031637,6,청구 수/미납,1,1
E1031638,4,이용,1,1
E1031638,6,청구 수/미납,1,1
E1031639,5,변경/조회,1,1
E1031640,3,채널,1,1
E1031641,4,이용,1,1
E1031642,10,혜택,1,1
E1031642,12,업무협조,1,1
E1031643,5,변경/조회,1,1
E1031643,9,해지,1,1
E1031644,9,해지,1,1
E1031645,9,해지,1,1
E1031646,4,이용,1,1
E1031646,6,청구 수/미납,2,1
E1031646,9,해지,1,1
E1031647,9,해지,1,1
E1031648,1,가입,1,1
E1031649,8,품질,1,1
E1031650,9,해지,1,1
E1031651,6,청구 수/미납,1,1
E1031652,5,변경/조회,1,1
E1031653,12,업무협조,1,1
E1031654,6,청구 수/미납,1,1
E1031655,3,채널,3,2
E1031656,6,청구 수/미납,1,1
E1031657,6,청구 수/미납,1,1
E1031658,7,AS,2,2
E1031659,5,변경/조회,2,2
E1031659,10,혜택,1,1
E1031660,6,청구 수/미납,1,1
E1031660,9,해지,1,1
E1031661,9,해지,1,1
E1031662,5,변경/조회,1,1
E1031663,6,청구 수/미납,1,1
E1031663,12,업무협조,1,1
E1031664,1,가입,1,1
E1031664,12,업무협조,2,1
E1031665,2,개통,1,1
E1031665,5,변경/조회,1,1
E1031665,6,청구 수/미납,1,1
E1031665,9,해지,1,1
E1031665,12,업무협조,1,1
E1031666,5,변경/조회,1,1
E1031666,9,해지,1,1
E1031666,12,업무협조,2,2
E1031667,3,채널,1,1
E1031667,6,청구 수/미납,2,1
E1031668,4,이용,1,1
E1031669,4,이용,1,1
E1031669,5,변경/조회,1,1
E1031670,10,혜택,1,1
E1031671,9,해지,1,1
E1031672,10,혜택,2,2
E1031673,6,청구 수/미납,1,1
E1031674,12,업무협조,1,1
E1031675,9,해지,2,2
E1031676,10,혜택,1,1
E1031677,5,변경/조회,1,1
E1031678,1,가입,1,1
E1031678,12,업무협조,1,1
E1031679,6,청구 수/미납,2,1
E1031680,6,청구 수/미납,1,1
E1031681,6,청구 수/미납,1,1
E1031682,9,해지,1,1
E1031683,6,청구 수/미납,1,1
E1031684,1,가입,1,1
E1031684,12,업무협조,1,1
E1031685,1,가입,1,1
E1031686,5,변경/조회,1,1
E1031687,1,가입,1,1
E1031687,2,개통,1,1
E1031688,9,해지,1,1
E1031689,12,업무협조,1,1
E1031690,12,업무협조,1,1
E1031691,6,청구 수/미납,1,1
E1031691,10,혜택,2,2
E1031691,12,업무협조,1,1
E1031692,12,업무협조,1,1
E1031693,5,변경/조회,1,1
E1031694,4,이용,1,1
E1031695,8,품질,1,1
E1031696,9,해지,2,1
E1031697,4,이용,1,1
E1031698,4,이용,1,1
E1031699,7,AS,1,1
E1031699,8,품질,1,1
E1031700,1,가입,1,1
E1031701,9,해지,1,1
E1031702,12,업무협조,1,1
E1031703,6,청구 수/미납,1,1
E1031704,9,해지,1,1
E1031705,12,업무협조,3,2
E1031706,1,가입,1,1
E1031707,6,청구 수/미납,1,1
E1031707,9,해지,2,2
E1031708,12,업무협조,1,1
E1031709,9,해지,2,1
E1031710,4,이용,1,1
E1031710,5,변경/조회,1,1
E1031710,12,업무협조,1,1
E1031711,4,이용,1,1
E1031712,5,변경/조회,1,1
E1031713,9,해지,1,1
E1031714,6,청구 수/미납,1,1
E1031715,8,품질,1,1
E1031716,6,청구 수/미납,1,1
E1031717,3,채널,1,1
E1031717,9,해지,3,1
E1031718,12,업무협조,1,1
E1031719,9,해지,1,1
E1031720,9,해지,2,1
E1031721,5,변경/조회,1,1
E1031722,12,업무협조,1,1
E1031723,1,가입,1,1
E1031723,3,채널,2,1
E1031723,6,청구 수/미납,1,1
E1031723,12,업무협조,3,1
E1031724,4,이용,2,2
E1031725,6,청구 수/미납,1,1
E1031726,1,가입,1,1
E1031727,9,해지,1,1
E1031728,8,품질,1,1
E1031729,1,가입,1,1
E1031729,12,업무협조,1,1
E1031730,9,해지,1,1
E1031731,9,해지,1,1
E1031732,6,청구 수/미납,1,1
E1031733,6,청구 수/미납,1,1
E1031734,6,청구 수/미납,1,1
E1031735,6,청구 수/미납,2,2
E1031736,1,가입,1,1
E1031736,6,청구 수/미납,1,1
E1031737,3,채널,1,1
E1031737,5,변경/조회,1,1
E1031737,9,해지,1,1
E1031738,6,청구 수/미납,1,1
E1031739,3,채널,1,1
E1031739,6,청구 수/미납,1,1
E1031739,12,업무협조,1,1
E1031740,12,업무협조,4,3
E1031741,9,해지,1,1
E1031742,3,채널,1,1
E1031742,9,해지,1,1
E1031743,9,해지,1,1
E1031744,6,청구 수/미납,1,1
E1031745,9,해지,1,1
E1031746,8,품질,1,1
E1031747,12,업무협조,1,1
E1031748,5,변경/조회,1,1
E1031748,9,해지,1,1
E1031749,8,품질,1,1
E1031750,1,가입,1,1
E1031751,9,해지,1,1
E1031752,5,변경/조회,1,1
E1031752,8,품질,2,2
E1031752,9,해지,2,1
E1031752,12,업무협조,2,1
E1031753,9,해지,1,1
E1031754,1,가입,1,1
E1031754,12,업무협조,1,1
E1031755,8,품질,2,1
E1031756,9,해지,1,1
E1031757,6,청구 수/미납,1,1
E1031758,12,업무협조,2,2
E1031759,5,변경/조회,1,1
E1031760,12,업무협조,1,1
E1031761,4,이용,1,1
E1031762,9,해지,2,2
E1031763,12,업무협조,1,1
E1031764,5,변경/조회,1,1
E1031765,9,해지,2,2
E1031766,4,이용,1,1
E1031766,12,업무협조,1,1
E1031767,9,해지,1,1
E1031768,3,채널,1,1
E1031769,9,해지,1,1
E1031770,8,품질,1,1
E1031771,9,해지,5,4
E1031772,7,AS,2,1
E1031772,8,품질,1,1
E1031773,1,가입,1,1
E1031773,12,업무협조,1,1
E1031774,4,이용,1,1
E1031774,12,업무협조,1,1
E1031775,8,품질,1,1
E1031776,9,해지,2,1
E1031777,2,개통,1,1
E1031778,6,청구 수/미납,1,1
E1031779,1,가입,1,1
E1031780,6,청구 수/미납,1,1
E1031780,8,품질,1,1
E1031781,5,변경/조회,1,1
E1031782,3,채널,1,1
E1031782,5,변경/조회,1,1
E1031783,9,해지,1,1
E1031784,1,가입,1,1
E1031784,2,개통,1,1
E1031785,1,가입,1,1
E1031785,9,해지,1,1
E1031785,12,업무협조,1,1
E1031786,7,AS,1,1
E1031786,8,품질,1,1
E1031787,9,해지,1,1
E1031788,12,업무협조,1,1
E1031789,9,해지,2,2
E1031790,5,변경/조회,1,1
E1031791,12,업무협조,1,1
E1031792,1,가입,1,1
E1031793,1,가입,1,1
E1031794,7,AS,1,1
E1031794,9,해지,2,2
E1031795,6,청구 수/미납,1,1
E1031796,1,가입,1,1
E1031797,3,채널,2,1
E1031797,4,이용,1,1
E1031797,6,청구 수/미납,1,1
E1031798,7,AS,1,1
E1031798,8,품질,1,1
E1031799,4,이용,1,1
E1031799,12,업무협조,1,1
E1031800,1,가입,1,1
E1031801,12,업무협조,1,1
E1031802,9,해지,1,1
E1031803,1,가입,1,1
E1031803,10,혜택,1,1
E1031804,12,업무협조,1,1
E1031805,4,이용,1,1
E1031806,6,청구 수/미납,1,1
E1031807,9,해지,1,1
E1031808,6,청구 수/미납,1,1
E1031809,1,가입,1,1
E1031810,5,변경/조회,2,1
E1031811,5,변경/조회,1,1
E1031812,5,변경/조회,1,1
E1031813,5,변경/조회,1,1
E1031813,9,해지,2,1
E1031814,4,이용,1,1
E1031814,5,변경/조회,1,1
E1031815,5,변경/조회,1,1
E1031816,4,이용,5,3
E1031816,9,해지,1,1
E1031816,12,업무협조,3,2
E1031817,4,이용,1,1
E1031818,9,해지,2,1
E1031819,9,해지,1,1
E1031820,4,이용,1,1
E1031821,4,이용,1,1
E1031822,5,변경/조회,1,1
E1031823,6,청구 수/미납,1,1
E1031824,8,품질,1,1
E1031824,12,업무협조,1,1
E1031825,3,채널,1,1
E1031825,9,해지,2,1
E1031825,12,업무협조,2,1
E1031826,9,해지,1,1
E1031827,2,개통,1,1
E1031828,5,변경/조회,1,1
E1031829,5,변경/조회,1,1
E1031830,6,청구 수/미납,1,1
E1031831,6,청구 수/미납,1,1
E1031832,9,해지,1,1
E1031833,5,변경/조회,1,1
E1031833,6,청구 수/미납,1,1
E1031834,9,해지,1,1
E1031835,4,이용,1,1
E1031836,3,채널,1,1
E1031836,8,품질,1,1
E1031837,1,가입,1,1
E1031838,6,청구 수/미납,1,1
E1031839,8,품질,1,1
E1031840,7,AS,1,1
E1031840,8,품질,1,1
E1031841,8,품질,1,1
E1031842,6,청구 수/미납,1,1
E1031843,3,채널,1,1
E1031844,5,변경/조회,1,1
E1031845,10,혜택,1,1
E1031846,5,변경/조회,1,1
E1031846,12,업무협조,1,1
E1031847,6,청구 수/미납,1,1
E1031848,10,혜택,1,1
E1031849,7,AS,1,1
E1031849,8,품질,1,1
E1031850,5,변경/조회,1,1
E1031850,9,해지,2,1
E1031850,12,업무협조,1,1
E1031851,8,품질,1,1
E1031851,12,업무협조,1,1
E1031852,5,변경/조회,1,1
E1031853,5,변경/조회,3,3
E1031854,5,변경/조회,1,1
E1031854,6,청구 수/미납,1,1
E1031855,5,변경/조회,1,1
E1031856,9,해지,1,1
E1031857,1,가입,1,1
E1031858,6,청구 수/미납,2,2
E1031858,7,AS,1,1
E1031858,8,품질,2,1
E1031859,5,변경/조회,1,1
E1031860,6,청구 수/미납,1,1
E1031860,12,업무협조,1,1
E1031861,10,혜택,1,1
E1031862,4,이용,1,1
E1031863,1,가입,1,1
E1031863,9,해지,1,1
E1031863,12,업무협조,1,1
E1031864,3,채널,1,1
E1031865,8,품질,1,1
E1031866,6,청구 수/미납,1,1
E1031867,9,해지,1,1
E1031868,6,청구 수/미납,1,1
E1031869,5,변경/조회,1,1
E1031870,9,해지,1,1
E1031871,12,업무협조,1,1
E1031872,1,가입,1,1
E1031873,2,개통,1,1
E1031874,9,해지,1,1
E1031875,6,청구 수/미납,1,1
E1031876,6,청구 수/미납,1,1
E1031877,6,청구 수/미납,1,1
E1031878,1,가입,1,1
E1031878,5,변경/조회,1,1
E1031878,12,업무협조,1,1
E1031879,1,가입,2,2
E1031879,12,업무협조,1,1
E1031880,7,AS,2,1
E1031880,8,품질,2,2
E1031881,9,해지,1,1
E1031882,8,품질,1,1
E1031883,11,정보보호/언론보도,1,1
E1031884,3,채널,1,1
E1031884,5,변경/조회,1,1
E1031885,4,이용,1,1
E1031886,9,해지,1,1
E1031887,1,가입,1,1
E1031887,9,해지,1,1
E1031888,3,채널,4,4
E1031888,9,해지,2,1
E1031888,12,업무협조,1,1
E1031889,12,업무협조,1,1
E1031890,9,해지,2,2
E1031891,12,업무협조,1,1
E1031892,6,청구 수/미납,1,1
E1031892,12,업무협조,1,1
E1031893,1,가입,1,1
E1031893,6,청구 수/미납,2,1
E1031893,12,업무협조,2,1
E1031894,6,청구 수/미납,1,1
E1031894,12,업무협조,1,1
E1031895,12,업무협조,3,2
E1031896,9,해지,1,1
E1031897,1,가입,1,1
E1031897,12,업무협조,1,1
E1031898,2,개통,1,1
E1031898,5,변경/조회,1,1
E1031899,6,청구 수/미납,1,1
E1031899,12,업무협조,1,1
E1031900,9,해지,1,1
E1031901,9,해지,1,1
E1031902,9,해지,1,1
E1031903,12,업무협조,2,2
E1031904,6,청구 수/미납,2,2
E1031904,8,품질,1,1
E1031905,8,품질,1,1
E1031906,1,가입,1,1
E1031907,10,혜택,1,1
E1031908,6,청구 수/미납,1,1
E1031909,1,가입,1,1
E1031909,12,업무협조,1,1
E1031910,9,해지,1,1
E1031911,10,혜택,1,1
E1031912,8,품질,2,2
E1031913,6,청구 수/미납,2,2
E1031914,12,업무협조,1,1
E1031915,3,채널,4,3
E1031915,6,청구 수/미납,1,1
E1031916,1,가입,1,1
E1031917,9,해지,2,1
E1031918,1,가입,1,1
E1031918,8,품질,1,1
E1031918,12,업무협조,1,1
E1031919,9,해지,1,1
E1031920,12,업무협조,1,1
E1031921,8,품질,3,3
E1031922,1,가입,1,1
E1031923,5,변경/조회,1,1
E1031924,5,변경/조회,1,1
E1031925,5,변경/조회,1,1
E1031926,6,청구 수/미납,1,1
E1031927,3,채널,1,1
E1031927,10,혜택,1,1
E1031928,9,해지,1,1
E1031929,1,가입,1,1
E1031930,1,가입,1,1
E1031930,3,채널,1,1
E1031931,7,AS,1,1
E1031931,8,품질,1,1
E1031932,5,변경/조회,1,1
E1031933,4,이용,1,1
E1031934,4,이용,1,1
E1031935,9,해지,1,1
E1031936,5,변경/조회,1,1
E1031937,9,해지,1,1
E1031937,12,업무협조,1,1
E1031938,9,해지,1,1
E1031939,9,해지,2,2
E1031939,12,업무협조,4,3
E1031940,6,청구 수/미납,1,1
E1031941,6,청구 수/미납,1,1
E1031942,9,해지,1,1
E1031943,3,채널,1,1
E1031943,9,해지,2,2
E1031943,12,업무협조,1,1
E1031944,10,혜택,1,1
E1031945,8,품질,1,1
E1031946,9,해지,1,1
E1031947,6,청구 수/미납,1,1
E1031948,6,청구 수/미납,1,1
E1031949,8,품질,1,1
E1031949,12,업무협조,1,1
E1031950,9,해지,2,2
E1031951,12,업무협조,1,1
E1031952,7,AS,1,1
E1031952,8,품질,2,1
E1031953,8,품질,1,1
E1031953,12,업무협조,1,1
E1031954,12,업무협조,1,1
E1031955,4,이용,1,1
E1031955,6,청구 수/미납,1,1
E1031956,12,업무협조,1,1
E1031957,6,청구 수/미납,2,1
E1031958,1,가입,1,1
E1031958,5,변경/조회,1,1
E1031959,10,혜택,1,1
E1031960,3,채널,1,1
E1031961,12,업무협조,1,1
E1031962,5,변경/조회,1,1
E1031963,4,이용,1,1
E1031963,8,품질,2,2
E1031963,12,업무협조,2,2
E1031964,7,AS,1,1
E1031964,8,품질,1,1
E1031965,5,변경/조회,1,1
E1031965,6,청구 수/미납,1,1
E1031965,9,해지,2,1
E1031966,3,채널,1,1
E1031966,9,해지,2,1
E1031967,6,청구 수/미납,1,1
E1031968,9,해지,1,1
E1031969,8,품질,1,1
E1031970,9,해지,1,1
E1031971,8,품질,1,1
E1031972,4,이용,1,1
E1031973,1,가입,1,1
E1031973,9,해지,1,1
E1031974,4,이용,1,1
E1031975,9,해지,1,1
E1031976,1,가입,1,1
E1031976,12,업무협조,1,1
E1031977,6,청구 수/미납,1,1
E1031977,12,업무협조,1,1
E1031978,12,업무협조,1,1
E1031979,1,가입,1,1
E1031980,9,해지,1,1
E1031981,1,가입,1,1
E1031981,3,채널,1,1
E1031982,1,가입,1,1
E1031983,1,가입,1,1
E1031983,4,이용,1,1
E1031984,1,가입,1,1
E1031985,5,변경/조회,2,2
E1031985,9,해지,1,1
E1031986,4,이용,1,1
E1031986,5,변경/조회,1,1
E1031987,9,해지,1,1
E1031988,4,이용,1,1
E1031988,12,업무협조,3,1
E1031989,8,품질,1,1
E1031989,12,업무협조,1,1
E1031990,1,가입,1,1
E1031991,8,품질,1,1
E1031992,9,해지,1,1
E1031993,1,가입,1,1
E1031994,11,정보보호/언론보도,1,1
E1031995,6,청구 수/미납,1,1
E1031995,9,해지,1,1
E1031996,4,이용,1,1
E1031997,6,청구 수/미납,1,1
E1031998,2,개통,1,1
E1031998,5,변경/조회,1,1
E1031999,9,해지,1,1
E1032000,1,가입,1,1
E1032000,12,업무협조,1,1
E1032001,6,청구 수/미납,2,2
E1032002,6,청구 수/미납,1,1
E1032003,6,청구 수/미납,1,1
E1032004,12,업무협조,1,1
E1032005,4,이용,1,1
E1032006,12,업무협조,2,2
E1032007,1,가입,1,1
E1032008,5,변경/조회,1,1
E1032009,6,청구 수/미납,1,1
E1032010,4,이용,1,1
E1032011,6,청구 수/미납,1,1
E1032011,12,업무협조,1,1
E1032012,6,청구 수/미납,1,1
E1032013,3,채널,1,1
E1032013,5,변경/조회,1,1
E1032013,12,업무협조,2,1
E1032014,12,업무협조,3,3
E1032015,5,변경/조회,1,1
E1032015,12,업무협조,1,1
E1032016,9,해지,2,1
E1032017,6,청구 수/미납,2,2
E1032018,9,해지,1,1
E1032019,9,해지,1,1
E1032020,5,변경/조회,1,1
E1032021,9,해지,1,1
E1032022,1,가입,1,1
E1032022,5,변경/조회,1,1
E1032023,9,해지,1,1
E1032024,6,청구 수/미납,1,1
E1032025,1,가입,1,1
E1032026,5,변경/조회,1,1
E1032027,6,청구 수/미납,1,1
E1032028,8,품질,1,1
E1032029,9,해지,1,1
E1032029,12,업무협조,1,1
E1032030,8,품질,1,1
E1032030,12,업무협조,1,1
E1032031,6,청구 수/미납,1,1
E1032032,8,품질,1,1
E1032033,12,업무협조,1,1
E1032034,6,청구 수/미납,1,1
E1032034,12,업무협조,1,1
E1032035,3,채널,1,1
E1032035,6,청구 수/미납,1,1
E1032036,1,가입,1,1
E1032037,9,해지,1,1
E1032038,9,해지,1,1
E1032039,12,업무협조,1,1
E1032040,5,변경/조회,1,1
E1032041,12,업무협조,2,2
E1032042,4,이용,1,1
E1032043,1,가입,1,1
E1032043,5,변경/조회,1,1
E1032043,12,업무협조,1,1
E1032044,9,해지,2,1
E1032044,12,업무협조,1,1
E1032045,5,변경/조회,1,1
E1032046,6,청구 수/미납,2,1
E1032047,6,청구 수/미납,2,1
E1032048,3,채널,2,2
E1032048,9,해지,1,1
E1032048,12,업무협조,1,1
E1032049,5,변경/조회,1,1
E1032050,6,청구 수/미납,1,1
E1032051,9,해지,1,1
E1032052,6,청구 수/미납,1,1
E1032053,5,변경/조회,1,1
E1032054,8,품질,1,1
E1032055,1,가입,1,1
E1032055,3,채널,1,1
E1032056,1,가입,1,1
E1032056,12,업무협조,3,2
E1032057,6,청구 수/미납,1,1
E1032058,9,해지,4,2
E1032059,5,변경/조회,2,2
E1032059,12,업무협조,1,1
E1032060,9,해지,1,1
E1032061,9,해지,1,1
E1032062,5,변경/조회,1,1
E1032063,6,청구 수/미납,1,1
E1032064,1,가입,1,1
E1032064,3,채널,1,1
E1032064,4,이용,1,1
E1032064,5,변경/조회,3,3
E1032064,6,청구 수/미납,1,1
E1032064,12,업무협조,1,1
E1032065,8,품질,1,1
E1032066,4,이용,1,1
E1032066,12,업무협조,1,1
